state_ut,year,01_District_wise_crimes_committed_IPC_2001_2012_total_ipc_crimes,01_District_wise_crimes_committed_IPC_2013_total_ipc_crimes,17_Crime_by_place_of_occurrence_2001_2012_total_-_dacoity,17_Crime_by_place_of_occurrence_2001_2012_total_-_robbery,17_Crime_by_place_of_occurrence_2001_2012_total_-_burglary,17_Crime_by_place_of_occurrence_2001_2012_total_-_theft
CHHATTISGARH,2005,2705.0,,204.0,401.0,3621.0,5600.0
CHHATTISGARH,2005,959.0,,204.0,401.0,3621.0,5600.0
CHHATTISGARH,2005,1119.0,,204.0,401.0,3621.0,5600.0
CHHATTISGARH,2005,1022.0,,204.0,401.0,3621.0,5600.0
CHHATTISGARH,2005,2083.0,,204.0,401.0,3621.0,5600.0
CHHATTISGARH,2005,1343.0,,204.0,401.0,3621.0,5600.0
CHHATTISGARH,2005,1551.0,,204.0,401.0,3621.0,5600.0
CHHATTISGARH,2005,163.0,,204.0,401.0,3621.0,5600.0
CHHATTISGARH,2005,2234.0,,204.0,401.0,3621.0,5600.0
CHHATTISGARH,2005,7454.0,,204.0,401.0,3621.0,5600.0
CHHATTISGARH,2005,2419.0,,204.0,401.0,3621.0,5600.0
CHHATTISGARH,2005,1843.0,,204.0,401.0,3621.0,5600.0
CHHATTISGARH,2005,1213.0,,204.0,401.0,3621.0,5600.0
CHHATTISGARH,2005,43633.0,,204.0,401.0,3621.0,5600.0
CHHATTISGARH,2006,603.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,5301.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,522.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,784.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,1463.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,6938.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,386.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,2197.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,2851.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,974.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,1171.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,1017.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,2311.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,1368.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,1517.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,156.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,2369.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,7932.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,2569.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,1566.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,1182.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2006,45177.0,,160.0,439.0,3507.0,5262.0
CHHATTISGARH,2007,658.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,5581.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,475.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,762.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,1628.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,6084.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,291.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,1924.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,2740.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,1053.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,1205.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,1143.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,2228.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,1589.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,1460.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,138.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,2764.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,8344.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,2900.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,1568.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,1310.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2007,45845.0,,115.0,427.0,3632.0,5381.0
CHHATTISGARH,2008,774.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,6337.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,368.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,723.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,1552.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,6595.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,301.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,2309.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,3011.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,1270.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,1720.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,1062.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,2515.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,1798.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,1493.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,151.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,2945.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,9981.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,3252.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,1805.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,1480.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2008,51442.0,,124.0,500.0,4112.0,6079.0
CHHATTISGARH,2009,761.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,6438.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,306.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,737.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,1442.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,7341.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,358.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,2211.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,2964.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,1258.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,1567.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,993.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,2428.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,1574.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,1660.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,171.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,2890.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,9915.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,3071.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,1835.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,1450.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2009,51370.0,,134.0,554.0,3975.0,5792.0
CHHATTISGARH,2010,886.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,6599.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,395.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,692.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,1382.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,9563.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,407.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,2157.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,2896.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,1240.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,1378.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,976.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,2600.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,1817.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,1624.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,187.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,3130.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,10360.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,2849.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,2218.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,1602.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2010,54958.0,,122.0,552.0,3711.0,5805.0
CHHATTISGARH,2011,908.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,5446.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,325.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,674.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,1190.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,11218.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,687.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,277.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,2262.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,3335.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,1312.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,1417.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,929.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,2448.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,1690.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,2140.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,179.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,3024.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,10652.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,3133.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,2312.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,1660.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2011,57218.0,,68.0,470.0,3548.0,5315.0
CHHATTISGARH,2012,1117.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,2371.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,950.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,1323.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,4576.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,291.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,360.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,1147.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,7471.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,831.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,289.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,1454.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,3287.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,1237.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,1376.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,1007.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,537.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,2217.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,1581.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,2120.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,1012.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,186.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,3053.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,8323.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,3035.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,1742.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,205.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,1500.0,,64.0,412.0,3334.0,5341.0
CHHATTISGARH,2012,54598.0,,64.0,412.0,3334.0,5341.0
Chandigarh,2013,,4077.0,,,,
Chandigarh,2013,,4077.0,,,,
Chandigarh,2014,,,,,,
Chandigarh,2014,,,,,,
Chhattisgarh,2013,,1215.0,,,,
Chhattisgarh,2013,,2284.0,,,,
Chhattisgarh,2013,,1115.0,,,,
Chhattisgarh,2013,,1485.0,,,,
Chhattisgarh,2013,,5147.0,,,,
Chhattisgarh,2013,,318.0,,,,
Chhattisgarh,2013,,370.0,,,,
Chhattisgarh,2013,,1189.0,,,,
Chhattisgarh,2013,,6892.0,,,,
Chhattisgarh,2013,,866.0,,,,
Chhattisgarh,2013,,266.0,,,,
Chhattisgarh,2013,,1448.0,,,,
Chhattisgarh,2013,,3470.0,,,,
Chhattisgarh,2013,,1273.0,,,,
Chhattisgarh,2013,,1383.0,,,,
Chhattisgarh,2013,,1132.0,,,,
Chhattisgarh,2013,,619.0,,,,
Chhattisgarh,2013,,2214.0,,,,
Chhattisgarh,2013,,1641.0,,,,
Chhattisgarh,2013,,2396.0,,,,
Chhattisgarh,2013,,1219.0,,,,
Chhattisgarh,2013,,189.0,,,,
Chhattisgarh,2013,,3350.0,,,,
Chhattisgarh,2013,,8907.0,,,,
Chhattisgarh,2013,,2866.0,,,,
Chhattisgarh,2013,,1757.0,,,,
Chhattisgarh,2013,,213.0,,,,
Chhattisgarh,2013,,1646.0,,,,
Chhattisgarh,2013,,56870.0,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
Chhattisgarh,2014,,,,,,
D & N HAVELI,2001,350.0,,0.0,2.0,34.0,45.0
D & N HAVELI,2001,350.0,,0.0,2.0,34.0,45.0
D & N HAVELI,2002,349.0,,3.0,1.0,38.0,75.0
D & N HAVELI,2002,349.0,,3.0,1.0,38.0,75.0
D & N HAVELI,2003,338.0,,4.0,6.0,41.0,61.0
D & N HAVELI,2003,338.0,,4.0,6.0,41.0,61.0
D & N HAVELI,2004,409.0,,3.0,2.0,20.0,53.0
D & N HAVELI,2004,409.0,,3.0,2.0,20.0,53.0
D & N HAVELI,2005,434.0,,3.0,2.0,25.0,74.0
D & N HAVELI,2005,434.0,,3.0,2.0,25.0,74.0
D & N HAVELI,2006,435.0,,5.0,5.0,41.0,61.0
D & N HAVELI,2006,435.0,,5.0,5.0,41.0,61.0
D & N HAVELI,2007,425.0,,1.0,3.0,28.0,87.0
D & N HAVELI,2007,425.0,,1.0,3.0,28.0,87.0
D & N HAVELI,2008,401.0,,1.0,0.0,49.0,54.0
D & N HAVELI,2008,401.0,,1.0,0.0,49.0,54.0
D & N HAVELI,2009,442.0,,9.0,2.0,43.0,63.0
D & N HAVELI,2009,442.0,,9.0,2.0,43.0,63.0
D & N HAVELI,2010,378.0,,2.0,3.0,25.0,63.0
D & N HAVELI,2010,378.0,,2.0,3.0,25.0,63.0
D & N HAVELI,2011,372.0,,7.0,2.0,22.0,69.0
D & N HAVELI,2011,372.0,,7.0,2.0,22.0,69.0
D & N HAVELI,2012,318.0,,2.0,2.0,22.0,68.0
D & N HAVELI,2012,318.0,,2.0,2.0,22.0,68.0
D&N Haveli,2013,,314.0,,,,
D&N Haveli,2013,,314.0,,,,
D&N Haveli,2014,,,,,,
D&N Haveli,2014,,,,,,
DAMAN & DIU,2001,194.0,,0.0,0.0,43.0,40.0
DAMAN & DIU,2001,45.0,,0.0,0.0,43.0,40.0
DAMAN & DIU,2001,239.0,,0.0,0.0,43.0,40.0
DAMAN & DIU,2002,211.0,,2.0,1.0,56.0,56.0
DAMAN & DIU,2002,50.0,,2.0,1.0,56.0,56.0
DAMAN & DIU,2002,261.0,,2.0,1.0,56.0,56.0
DAMAN & DIU,2003,240.0,,4.0,1.0,41.0,46.0
DAMAN & DIU,2003,29.0,,4.0,1.0,41.0,46.0
DAMAN & DIU,2003,269.0,,4.0,1.0,41.0,46.0
DAMAN & DIU,2004,171.0,,0.0,1.0,35.0,27.0
DAMAN & DIU,2004,27.0,,0.0,1.0,35.0,27.0
DAMAN & DIU,2004,198.0,,0.0,1.0,35.0,27.0
DAMAN & DIU,2005,193.0,,4.0,0.0,37.0,50.0
DAMAN & DIU,2005,50.0,,4.0,0.0,37.0,50.0
DAMAN & DIU,2005,243.0,,4.0,0.0,37.0,50.0
DAMAN & DIU,2006,243.0,,8.0,1.0,60.0,63.0
DAMAN & DIU,2006,45.0,,8.0,1.0,60.0,63.0
DAMAN & DIU,2006,288.0,,8.0,1.0,60.0,63.0
DAMAN & DIU,2007,210.0,,3.0,2.0,46.0,43.0
DAMAN & DIU,2007,50.0,,3.0,2.0,46.0,43.0
DAMAN & DIU,2007,260.0,,3.0,2.0,46.0,43.0
DAMAN & DIU,2008,192.0,,2.0,4.0,45.0,49.0
DAMAN & DIU,2008,192.0,,2.0,4.0,45.0,49.0
DAMAN & DIU,2008,56.0,,2.0,4.0,45.0,49.0
DAMAN & DIU,2008,56.0,,2.0,4.0,45.0,49.0
DAMAN & DIU,2008,248.0,,2.0,4.0,45.0,49.0
DAMAN & DIU,2008,248.0,,2.0,4.0,45.0,49.0
DAMAN & DIU,2009,208.0,,0.0,4.0,33.0,41.0
DAMAN & DIU,2009,68.0,,0.0,4.0,33.0,41.0
DAMAN & DIU,2009,276.0,,0.0,4.0,33.0,41.0
DAMAN & DIU,2010,164.0,,6.0,0.0,27.0,47.0
DAMAN & DIU,2010,39.0,,6.0,0.0,27.0,47.0
DAMAN & DIU,2010,203.0,,6.0,0.0,27.0,47.0
DAMAN & DIU,2011,170.0,,4.0,6.0,31.0,47.0
DAMAN & DIU,2011,54.0,,4.0,6.0,31.0,47.0
DAMAN & DIU,2011,224.0,,4.0,6.0,31.0,47.0
DAMAN & DIU,2012,202.0,,1.0,3.0,26.0,55.0
DAMAN & DIU,2012,37.0,,1.0,3.0,26.0,55.0
DAMAN & DIU,2012,239.0,,1.0,3.0,26.0,55.0
DELHI,2001,,,48.0,624.0,3029.0,19276.0
DELHI,2002,,,47.0,502.0,2360.0,16625.0
DELHI,2003,,,28.0,441.0,1898.0,15544.0
DELHI,2004,,,30.0,461.0,1875.0,18994.0
DELHI,2005,,,27.0,510.0,2093.0,17955.0
DELHI,2006,,,14.0,541.0,1950.0,17498.0
DELHI,2007,,,34.0,557.0,2055.0,17037.0
DELHI,2008,,,24.0,541.0,1926.0,18867.0
DELHI,2009,,,36.0,515.0,1733.0,21731.0
DELHI,2010,,,32.0,599.0,1502.0,23088.0
DELHI,2011,,,33.0,562.0,1419.0,22899.0
DELHI,2012,,,28.0,608.0,1715.0,22032.0
DELHI UT,2001,3750.0,,,,,
DELHI UT,2001,54384.0,,,,,
DELHI UT,2001,4447.0,,,,,
DELHI UT,2001,1630.0,,,,,
DELHI UT,2001,625.0,,,,,
DELHI UT,2001,2660.0,,,,,
DELHI UT,2001,3998.0,,,,,
DELHI UT,2001,3449.0,,,,,
DELHI UT,2001,10001.0,,,,,
DELHI UT,2001,0.0,,,,,
DELHI UT,2001,10745.0,,,,,
DELHI UT,2001,5389.0,,,,,
DELHI UT,2001,7690.0,,,,,
DELHI UT,2002,3578.0,,,,,
DELHI UT,2002,49137.0,,,,,
DELHI UT,2002,3881.0,,,,,
DELHI UT,2002,1407.0,,,,,
DELHI UT,2002,724.0,,,,,
DELHI UT,2002,2406.0,,,,,
DELHI UT,2002,3681.0,,,,,
DELHI UT,2002,2957.0,,,,,
DELHI UT,2002,9191.0,,,,,
DELHI UT,2002,0.0,,,,,
DELHI UT,2002,9306.0,,,,,
DELHI UT,2002,4814.0,,,,,
DELHI UT,2002,44.0,,,,,
DELHI UT,2002,7148.0,,,,,
DELHI UT,2003,2998.0,,,,,
DELHI UT,2003,47404.0,,,,,
DELHI UT,2003,4331.0,,,,,
DELHI UT,2003,1168.0,,,,,
DELHI UT,2003,668.0,,,,,
DELHI UT,2003,2177.0,,,,,
DELHI UT,2003,3391.0,,,,,
DELHI UT,2003,3125.0,,,,,
DELHI UT,2003,8782.0,,,,,
DELHI UT,2003,68.0,,,,,
DELHI UT,2003,8440.0,,,,,
DELHI UT,2003,5179.0,,,,,
DELHI UT,2003,7077.0,,,,,
DELHI UT,2004,3335.0,,,,,
DELHI UT,2004,53623.0,,,,,
DELHI UT,2004,5528.0,,,,,
DELHI UT,2004,1235.0,,,,,
DELHI UT,2004,683.0,,,,,
DELHI UT,2004,2651.0,,,,,
DELHI UT,2004,3418.0,,,,,
DELHI UT,2004,3896.0,,,,,
DELHI UT,2004,9840.0,,,,,
DELHI UT,2004,90.0,,,,,
DELHI UT,2004,9672.0,,,,,
DELHI UT,2004,5932.0,,,,,
DELHI UT,2004,7343.0,,,,,
DELHI UT,2005,3529.0,,,,,
DELHI UT,2005,56065.0,,,,,
DELHI UT,2005,5453.0,,,,,
DELHI UT,2005,1201.0,,,,,
DELHI UT,2005,816.0,,,,,
DELHI UT,2005,2295.0,,,,,
DELHI UT,2005,3306.0,,,,,
DELHI UT,2005,4849.0,,,,,
DELHI UT,2005,11019.0,,,,,
DELHI UT,2005,10529.0,,,,,
DELHI UT,2005,5762.0,,,,,
DELHI UT,2005,89.0,,,,,
DELHI UT,2005,7217.0,,,,,
DELHI UT,2006,3706.0,,,,,
DELHI UT,2006,57963.0,,,,,
DELHI UT,2006,5573.0,,,,,
DELHI UT,2006,1076.0,,,,,
DELHI UT,2006,924.0,,,,,
DELHI UT,2006,2288.0,,,,,
DELHI UT,2006,3016.0,,,,,
DELHI UT,2006,5389.0,,,,,
DELHI UT,2006,11146.0,,,,,
DELHI UT,2006,10854.0,,,,,
DELHI UT,2006,6584.0,,,,,
DELHI UT,2006,39.0,,,,,
DELHI UT,2006,7368.0,,,,,
DELHI UT,2007,3248.0,,,,,
DELHI UT,2007,56065.0,,,,,
DELHI UT,2007,6016.0,,,,,
DELHI UT,2007,926.0,,,,,
DELHI UT,2007,662.0,,,,,
DELHI UT,2007,2195.0,,,,,
DELHI UT,2007,3352.0,,,,,
DELHI UT,2007,5121.0,,,,,
DELHI UT,2007,5189.0,,,,,
DELHI UT,2007,5690.0,,,,,
DELHI UT,2007,10414.0,,,,,
DELHI UT,2007,6821.0,,,,,
DELHI UT,2007,40.0,,,,,
DELHI UT,2007,6391.0,,,,,
DELHI UT,2008,107.0,,,,,
DELHI UT,2008,3100.0,,,,,
DELHI UT,2008,30.0,,,,,
DELHI UT,2008,49350.0,,,,,
DELHI UT,2008,5540.0,,,,,
DELHI UT,2008,170.0,,,,,
DELHI UT,2008,951.0,,,,,
DELHI UT,2008,530.0,,,,,
DELHI UT,2008,1859.0,,,,,
DELHI UT,2008,3113.0,,,,,
DELHI UT,2008,4514.0,,,,,
DELHI UT,2008,4204.0,,,,,
DELHI UT,2008,5237.0,,,,,
DELHI UT,2008,4821.0,,,,,
DELHI UT,2008,5904.0,,,,,
DELHI UT,2008,3945.0,,,,,
DELHI UT,2008,39.0,,,,,
DELHI UT,2008,5286.0,,,,,
DELHI UT,2009,194.0,,,,,
DELHI UT,2009,2833.0,,,,,
DELHI UT,2009,91.0,,,,,
DELHI UT,2009,50251.0,,,,,
DELHI UT,2009,6379.0,,,,,
DELHI UT,2009,190.0,,,,,
DELHI UT,2009,864.0,,,,,
DELHI UT,2009,569.0,,,,,
DELHI UT,2009,1492.0,,,,,
DELHI UT,2009,2908.0,,,,,
DELHI UT,2009,4720.0,,,,,
DELHI UT,2009,4676.0,,,,,
DELHI UT,2009,4969.0,,,,,
DELHI UT,2009,5353.0,,,,,
DELHI UT,2009,6267.0,,,,,
DELHI UT,2009,3610.0,,,,,
DELHI UT,2009,25.0,,,,,
DELHI UT,2009,5111.0,,,,,
DELHI UT,2010,187.0,,,,,
DELHI UT,2010,2828.0,,,,,
DELHI UT,2010,61.0,,,,,
DELHI UT,2010,51292.0,,,,,
DELHI UT,2010,6723.0,,,,,
DELHI UT,2010,150.0,,,,,
DELHI UT,2010,816.0,,,,,
DELHI UT,2010,703.0,,,,,
DELHI UT,2010,1452.0,,,,,
DELHI UT,2010,2889.0,,,,,
DELHI UT,2010,5062.0,,,,,
DELHI UT,2010,5016.0,,,,,
DELHI UT,2010,5495.0,,,,,
DELHI UT,2010,5308.0,,,,,
DELHI UT,2010,5606.0,,,,,
DELHI UT,2010,3503.0,,,,,
DELHI UT,2010,18.0,,,,,
DELHI UT,2010,5475.0,,,,,
DELHI UT,2011,130.0,,,,,
DELHI UT,2011,2451.0,,,,,
DELHI UT,2011,121.0,,,,,
DELHI UT,2011,53353.0,,,,,
DELHI UT,2011,7004.0,,,,,
DELHI UT,2011,149.0,,,,,
DELHI UT,2011,972.0,,,,,
DELHI UT,2011,565.0,,,,,
DELHI UT,2011,1181.0,,,,,
DELHI UT,2011,2841.0,,,,,
DELHI UT,2011,5734.0,,,,,
DELHI UT,2011,4889.0,,,,,
DELHI UT,2011,6118.0,,,,,
DELHI UT,2011,5141.0,,,,,
DELHI UT,2011,6377.0,,,,,
DELHI UT,2011,3783.0,,,,,
DELHI UT,2011,14.0,,,,,
DELHI UT,2011,5883.0,,,,,
DELHI UT,2012,178.0,,,,,
DELHI UT,2012,2973.0,,,,,
DELHI UT,2012,90.0,,,,,
DELHI UT,2012,54287.0,,,,,
DELHI UT,2012,7423.0,,,,,
DELHI UT,2012,124.0,,,,,
DELHI UT,2012,837.0,,,,,
DELHI UT,2012,382.0,,,,,
DELHI UT,2012,1057.0,,,,,
DELHI UT,2012,2700.0,,,,,
DELHI UT,2012,5903.0,,,,,
DELHI UT,2012,4542.0,,,,,
DELHI UT,2012,6344.0,,,,,
DELHI UT,2012,5045.0,,,,,
DELHI UT,2012,7040.0,,,,,
DELHI UT,2012,4085.0,,,,,
